           x [mm]           y [mm]           z [mm]       ExRe [V/m]       ExIm [V/m]       EyRe [V/m]       EyIm [V/m]       EzRe [V/m]       EzIm [V/m]      Area [mm^2]
        5.7955596        4.7337609       -29.008943        -2.179219      0.040268689       0.47999927       0.56788701       -5.3376102       -4.6630669        1.1523996
        4.2761837        3.2528126        -29.47379       -6.6978726       -1.5064794       0.21974632       0.33664221       -5.4693747        -4.988276        1.1523202
        6.2811371         4.067471       -29.008943       -2.3080189       -0.1032604    -0.0091254674       0.27948692       -5.8719902       -5.3758755        1.1524002
        4.6080663        2.7626548        -29.47379       -6.6190457       -1.5032814      0.054384675       0.25060177       -5.7807188       -5.3499174        1.1523206
        6.6904702        3.3518075       -29.008943       -2.6589699      -0.45116591     -0.074979976       0.48488066       -6.2652407       -5.9769945        1.1523998
        4.8840133        2.2389621        -29.47379       -6.6061835       -1.5344949     -0.098983064       0.16687638       -6.0110579       -5.6534128        1.1523204
          7.01859        2.5954576       -29.008943        -3.177793      -0.94282818      -0.22222048       0.50443214       -6.3620958        -6.187458        1.1523997
        5.1006749        1.6880915        -29.47379       -6.6854234       -1.6212726      -0.22193974      0.089875974       -6.1804171        -5.889708        1.1523202
        7.2615134        1.8076022       -29.008943        -3.474103       -1.2004983      -0.34144309       0.38914272        -6.457839       -6.4243083        1.1523998
        5.2554211        1.1167298        -29.47379       -6.8096581       -1.7366177      -0.22501789      0.039650492       -6.2907658       -6.0577278        1.1523202
        7.4162922       0.99780513       -29.008943       -3.7368898       -1.3783728       -0.3215172       0.21599704       -6.4415164       -6.4929142           1.1524
        5.3463738       0.53181244        -29.47379       -6.9695396        -1.866394      -0.12124494      0.014078639       -6.3455582       -6.1575694        1.1523203
        7.4843113       0.29431847       -29.008943       -3.9237242       -1.4428627     -0.096821167      0.077863507       -6.3422632       -6.4216022       0.57702887
        5.3773348        0.1184224        -29.47379       -7.0944424       -1.9599559     -0.031883448     0.0014602734       -6.3537178       -6.1916547       0.57701912
        7.4891601       -0.1184224       -29.008943        -3.988354       -1.4725057      0.031892683    -0.0014783342       -6.2757983       -6.3447514       0.57702902
        5.3756931      -0.17798274        -29.47379       -7.0734763       -1.9497643      0.029426314    -0.0084565971       -6.3464589       -6.1859255       0.57701911
         7.454992      -0.64814817       -29.008943       -3.8197899       -1.3594939       0.18865824     -0.083521791        -6.341362       -6.3932438        1.1523995
        5.3332695      -0.65021015        -29.47379       -6.9386139       -1.8497186       0.11644166     -0.027711695       -6.3143368         -6.13095        1.1523202
        7.3384438       -1.4643248       -29.008943       -3.6079431       -1.2652762       0.43011174      -0.22797257        -6.417944       -6.4196844           1.1524
        5.2293716       -1.2329673        -29.47379       -6.7929111       -1.7247134       0.22056681     -0.052287303       -6.2378759       -6.0113726        1.1523203
        7.1328166       -2.2627265       -29.008943       -3.3666284       -1.0970645       0.34283358      -0.42676857       -6.4003787       -6.3026299        1.1523997
        5.0619965       -1.8007579        -29.47379       -6.6821756       -1.6139086        0.2180564      -0.10090557       -6.1067934       -5.8243885        1.1523202
        6.8406068       -3.0336618       -29.008943        -3.101819      -0.86342347       0.10316311       -0.5704394       -6.2663593       -6.0164633        1.1523999
        4.8331754       -2.3466898        -29.47379       -6.6157064       -1.5314341      0.095855519       -0.1757655       -5.9178462       -5.5701027        1.1523204
        6.4653611       -3.7677725       -29.008943        -2.662329      -0.42302275     -0.075246155      -0.55975235       -6.1281109       -5.7567854        1.1524001
         4.545686        -2.864136        -29.47379       -6.6406059       -1.5042976     -0.056604911      -0.25692126       -5.6692543        -5.249773        1.1523206
        6.0116348       -4.4561476       -29.008943       -2.3653047      -0.10545012      -0.15400383      -0.35924208       -5.6721058       -5.1143503        1.1523998
        4.2030183       -3.3468156        -29.47379        -6.730763       -1.5113723      -0.23129527      -0.34034625        -5.341157       -4.8726196        1.1523202
        5.4849354       -5.0904309       -29.008943       -2.2305164      0.044361681      -0.65496773      -0.65204811       -5.0655832       -4.3550873        1.1523993
        3.8093317       -3.7888691        -29.47379       -6.8256292       -1.5158821      -0.41467524      -0.42508739       -4.9257994       -4.4349623        1.1523199
        4.8916564       -5.6629233       -29.008943       -2.2832835     0.0057327151       -1.2826928       -1.1872813       -4.6179113       -3.9008431        1.1523998
        3.3694049        -4.184931        -29.47379       -6.9359999        -1.524052       -0.6036706      -0.51026469       -4.4398637       -3.9260297        1.1523202
        4.2389991       -6.1666757       -29.008943       -2.4968586      -0.14270228       -1.6229975       -1.4641187       -4.0923805       -3.4652891        1.1523998
        2.8885781       -4.5301936        -29.47379       -6.9847975       -1.5122153      -0.68794096       -0.5339886        -3.821938       -3.3514814        1.1523203
        3.5348864       -6.5955729       -29.008943       -2.5143573      0.038240016       -1.6623244       -1.4994856         -3.47895       -3.0151777        1.1523998
        2.3726878       -4.8204656        -29.47379       -7.0350995       -1.5013989      -0.64834726       -0.5070979       -3.0901017       -2.7324715        1.1523203
        2.7878646       -6.9444089       -29.008943       -2.6447098      0.092287809       -1.4967066       -1.3438977       -2.6467845       -2.2780263        1.1524001
        1.8279963       -5.0522239        -29.47379       -7.1059361       -1.4985127      -0.56345499      -0.46154156       -2.3418026       -2.0895019        1.1523205
        2.0070021       -7.2089489       -29.008943        -2.793601      0.047921211       -1.1659223       -1.0675713        -1.876496        -1.638177        1.1523995
        1.2611154       -5.2226549        -29.47379       -7.1098146       -1.4815949      -0.42559326      -0.35920608       -1.5911405       -1.4292953        1.1523201
        1.2017773       -7.3859824       -29.008943       -2.9268503     -0.060154349      -0.74596298      -0.69768119       -1.1041671      -0.97643059        1.1523999
       0.67892634       -5.3296901        -29.47379       -7.0480709       -1.4530489      -0.24702299      -0.21151391      -0.83999878      -0.75758994        1.1523202
       0.38196462       -7.4733597       -29.008943       -2.9185386     -0.049872786      -0.27102831      -0.26624537      -0.31769392      -0.28151345        1.1523997
      0.088496014       -5.3720299        -29.47379       -7.0200067       -1.4407022     -0.045335416     -0.037936978     -0.089354917     -0.079980969        1.1523203
      -0.44248467       -7.4700208       -29.008943       -2.9310255     -0.054014206       0.21909505       0.19883439       0.47541595       0.42687827        1.1523999
      -0.50300856       -5.3491605        -29.47379       -7.0335526       -1.4467611        0.1606234       0.14060938       0.66033769       0.59802431        1.1523203
       -1.2615628       -7.3760058       -29.008943         -2.96416     -0.072528809       0.69211984        0.6390053        1.2674397        1.1283978        1.1523998
       -1.0884073       -5.2613597        -29.47379       -7.0885458       -1.4711531       0.35177603       0.30293241        1.4087355         1.270942        1.1523203
       -2.0653272       -7.1924562       -29.008943       -2.8762486     -0.018110245        1.1140665         1.006163        2.0504403        1.8028638        1.1523996
       -1.6605942       -5.1096931        -29.47379       -7.1245155       -1.4971874       0.50984758       0.42873949        2.1551852         1.933244        1.1523201
